num_topics,alpha,beta,u_mass,c_v
18,0.3,1,-3.579098266042833,0.29736210952531295
18,0.3,symmetric,-3.190046393803828,0.2976411342919932
18,0.6,0.01,-3.3667455569063467,0.3250173571836272
18,0.6,0.3,-3.3471717073582377,0.33233487388283356
18,0.6,0.6,-4.11698612622805,0.35215236246727977
18,0.6,1,-4.20212753902466,0.3729258322987381
18,0.6,symmetric,-3.30563592877194,0.3335617981767134
18,1,0.01,-3.5057512992102313,0.3575572854726235
18,1,0.3,-3.6022841535699746,0.3388823049253994
18,1,0.6,-2.501986371302178,0.2928352166673073
18,1,1,-2.232784782535422,0.31106125404407076
18,1,symmetric,-3.4208150327548705,0.35176987959621486
18,symmetric,0.01,-3.0661430464503616,0.2861827788896361
18,symmetric,0.3,-3.435829709473668,0.3061520084151823
18,symmetric,0.6,-3.4407123116693064,0.2990487004079195
18,symmetric,1,-3.483148735178901,0.30061947632574904
18,symmetric,symmetric,-3.0310369468174296,0.28377580910630434
18,asymmetric,0.01,-3.173970369279874,0.2872327504600964
18,asymmetric,0.3,-3.8353477493142307,0.30733587515239913
18,asymmetric,0.6,-3.8141173554074093,0.30081024179369475
18,asymmetric,1,-3.574414078452441,0.3393146782178627
18,asymmetric,symmetric,-2.9324089812412026,0.300881007739378
19,0.01,0.01,-3.838856914401223,0.30459862961549095
19,0.01,0.3,-4.060713422874906,0.3062431801657639
19,0.01,0.6,-4.189340593511495,0.30425379427866706
19,0.01,1,-3.6322474038607235,0.30172137198821714
19,0.01,symmetric,-3.992187484245312,0.3060496850546916
19,0.3,0.01,-3.4889741174245668,0.3113637594505088
19,0.3,0.3,-4.057767800020176,0.32168210463191355
19,0.3,0.6,-3.92368091428525,0.33833718233841575
19,0.3,1,-4.577590865430347,0.3430293713628091
19,0.3,symmetric,-3.524090809956568,0.3180576879930958
19,0.6,0.01,-3.1416647019943356,0.32391840683768053
19,0.6,0.3,-4.158490274642463,0.3592038600350188
19,0.6,0.6,-4.833864033656293,0.3706511809081016
19,0.6,1,-3.918150849114607,0.32283713268610703
19,0.6,symmetric,-3.6218837079328163,0.3385546190693751
19,1,0.01,-4.32125855605819,0.35508186154696897
19,1,0.3,-3.127642160149962,0.31144659263997704
19,1,0.6,-2.5891062863523318,0.2833014496919119
19,1,1,-2.3083710987733963,0.2308089363071348
19,1,symmetric,-4.365334961925858,0.3373749147543613
19,symmetric,0.01,-3.8670262464500382,0.3109944008806459
19,symmetric,0.3,-4.026407209516338,0.30126344041246417
19,symmetric,0.6,-4.1680193789004845,0.2976180925376813
19,symmetric,1,-4.312712727857606,0.3137034307265251
19,symmetric,symmetric,-4.016455596674512,0.3024873465858369
19,asymmetric,0.01,-3.5578295608732127,0.30608749081849895
19,asymmetric,0.3,-4.121995378130829,0.3225062348511217
19,asymmetric,0.6,-4.334194205481406,0.33611241799334457
19,asymmetric,1,-4.566483719610672,0.3592320060758665
19,asymmetric,symmetric,-3.7336843791723626,0.3067367859028917
20,0.01,0.01,-3.6034819170536183,0.2986560758203763
20,0.01,0.3,-3.7879761896455095,0.3130089457013849
20,0.01,0.6,-3.656794075256575,0.30240782318217113
20,0.01,1,-3.718486547359099,0.30374706120637435
20,0.01,symmetric,-3.3964164022181236,0.30214247231748337
20,0.3,0.01,-4.113562828005088,0.33510109281307565
20,0.3,0.3,-3.918969673375785,0.3136010124895782
20,0.3,0.6,-4.059859868418716,0.32557994426002923
20,0.3,1,-4.312856422672988,0.36398772517384864
20,0.3,symmetric,-4.23529809392789,0.333582320543996
20,0.6,0.01,-3.437960543607089,0.3261639158192015
20,0.6,0.3,-4.418018900414184,0.36770685869021397
20,0.6,0.6,-4.382699388451275,0.3884902535147206
20,0.6,1,-3.5280453357178736,0.3308400163388051
20,0.6,symmetric,-3.5231792871982726,0.34240340629463434
20,1,0.01,-4.156629641377658,0.3555642984501558
20,1,0.3,-3.3801645485716714,0.33816270274525795
20,1,0.6,-2.618462028557109,0.27372101860474085
20,1,1,-2.3341038963493217,0.2177778122039135
20,1,symmetric,-4.576040253710211,0.3436493299009148
20,symmetric,0.01,-3.645611436313294,0.297091424618177
20,symmetric,0.3,-3.667775578371965,0.30497202019302255
20,symmetric,0.6,-3.5324339360181924,0.29694660878440265
20,symmetric,1,-3.572527271280677,0.28889194436426135
20,symmetric,symmetric,-3.708646679551852,0.30294693323289884
20,asymmetric,0.01,-3.5276447271141764,0.30377605940271335
20,asymmetric,0.3,-3.8300753523779796,0.3393382679190407
20,asymmetric,0.6,-3.6464111167939186,0.34584654433902856
20,asymmetric,1,-4.144743847848883,0.3318034141569563
20,asymmetric,symmetric,-3.7344481684118973,0.31691133045033426
